Gene_name	CDS_length
Cflo_04995--XP_001120786.1_APIME	2612
Cflo_04997--XP_001122899.1_APIME	688
Cflo_05001--XP_394383.1_APIME	1462
Cflo_05005--XP_393135.2_APIME	719
Cflo_05006--XP_624277.1_APIME	3262
Cflo_05008--XP_395166.2_APIME	1168
Cflo_06604--BGIBMGA009836-PA_BOMMO	2067
Cflo_06603--XP_001120570.1_APIME	881
Cflo_06602--BGIBMGA003952-PA_BOMMO	917
Cflo_06601--XP_397559.1_APIME	528
Cflo_06599--XP_001120426.1_APIME	2351
Cflo_06598--NA	749
Cflo_06596--XP_396405.2_APIME	829
Cflo_06593--XP_393993.3_APIME	5006
Cflo_06592--XP_393994.1_APIME	4589
Cflo_06591--XP_001122309.1_APIME	2399
Cflo_06589--XP_001946289.1_ACYPI	1135
Cflo_06588--XP_392741.3_APIME	4159
Cflo_06587--XP_001122759.1_APIME	1010
Cflo_06586--XP_001121366.1_APIME	4505
Cflo_06585--XP_392942.3_APIME	3665
Cflo_06584--XP_392942.3_APIME	812
Cflo_06581--XP_393385.2_APIME	882
Cflo_06576--XP_001122134.1_APIME	1707
Cflo_06568--XP_001121299.1_APIME	1884
Cflo_06567--XP_001121271.1_APIME	1811
Cflo_06565--XP_001120622.1_APIME	970
Cflo_06562--XP_001122224.1_APIME	245
Cflo_06560--XP_393990.2_APIME	4696
Cflo_06558--XP_393866.2_APIME	3143
Cflo_06559--XP_393865.1_APIME	1203
Cflo_06561--XP_393991.2_APIME	1087
Cflo_06564--XP_392797.2_APIME	1491
Cflo_06566--XP_001121238.1_APIME	1992
Cflo_06569--XP_396519.2_APIME	978
Cflo_06570--XP_396520.2_APIME	2382
Cflo_06571--XP_001121398.1_APIME	1226
Cflo_06572--XP_001121434.1_APIME	293
Cflo_06573--XP_001607647.1_NASVI	969
Cflo_06574--XP_393247.2_APIME	3831
Cflo_06575--XP_393248.2_APIME	2317
Cflo_06577--XP_393523.3_APIME	4685
Cflo_06578--XP_393989.3_APIME	2473
Cflo_06579--XP_001120696.1_APIME	409
Cflo_06580--XP_001120696.1_APIME	409
Cflo_06582--XP_624821.1_APIME	1202
Cflo_06583--XP_624801.1_APIME	476
Cflo_06590--XP_001122327.1_APIME	1709
Cflo_06595--XP_623835.2_APIME	1175
Cflo_06597--XP_393123.2_APIME	3756
Cflo_06600--XP_394203.2_APIME	1070
Cflo_03887--NA	1000
Cflo_03884--XP_001120483.1_APIME	1739
Cflo_03883--XP_395317.3_APIME	2145
Cflo_03882--XP_001119874.1_APIME	241
Cflo_03879--XP_001120948.1_APIME	2046
Cflo_03834--XP_394370.1_APIME	1494
Cflo_03828--XP_396542.3_APIME	2745
Cflo_03826--XP_623117.1_APIME	654
Cflo_03823--XP_001121241.1_APIME	4086
Cflo_03821--XP_001122091.1_APIME	2409
Cflo_03819--XP_623095.1_APIME	503
Cflo_03816--XP_001121733.1_APIME	238
Cflo_03814--NP_001014430.1_APIME	487
Cflo_03809--NA	1295
Cflo_03808--XP_623957.2_APIME	10026
Cflo_03807--XP_623957.2_APIME	4038
Cflo_03802--XP_001121974.1_APIME	1509
Cflo_03801--XP_395547.3_APIME	4308
Cflo_03803--XP_396819.2_APIME	1849
Cflo_03804--XP_001121931.1_APIME	677
Cflo_03805--XP_001121931.1_APIME	716
Cflo_03806--XP_001121931.1_APIME	1147
Cflo_03810--XP_397312.3_APIME	3995
Cflo_03811--XP_397312.3_APIME	106
Cflo_03812--XP_001121365.1_APIME	1222
Cflo_03813--XP_392676.2_APIME	3890
Cflo_03815--XP_001121761.1_APIME	977
Cflo_03817--XP_395396.2_APIME	884
Cflo_03818--XP_392782.3_APIME	1810
Cflo_03820--XP_395448.2_APIME	1704
Cflo_03822--XP_001122069.1_APIME	4048
Cflo_03825--XP_393258.2_APIME	1738
Cflo_03827--XP_001121157.1_APIME	2171
Cflo_03829--XP_624680.2_APIME	5002
Cflo_03830--XP_624680.2_APIME	1008
Cflo_03880--XP_001122147.1_APIME	2007
Cflo_03881--XP_624037.1_APIME	1414
Cflo_03885--XP_001120527.1_APIME	490
Cflo_03886--XP_001121997.1_APIME	1570
Cflo_06289--XP_394202.3_APIME	4133
Cflo_06287--XP_624816.1_APIME	594
Cflo_06286--NA	617
Cflo_06285--XP_391887.2_APIME	3149
Cflo_06283--XP_001119992.1_APIME	3148
Cflo_06280--XP_624159.1_APIME	701
Cflo_06278--XP_393508.3_APIME	4207
Cflo_06275--XP_392810.3_APIME	1909
Cflo_06271--XP_001120439.1_APIME	1858
Cflo_06267--XP_395780.2_APIME	1084
Cflo_06265--XP_001120481.1_APIME	1190
Cflo_06261--XP_623585.2_APIME	4301
Cflo_06259--XP_394628.3_APIME	2586
Cflo_06257--XP_623489.1_APIME	2799
Cflo_06255--XP_395160.2_APIME	957
Cflo_06253--XP_001122398.1_APIME	663
Cflo_06254--FBpp0086100_DROME	2367
Cflo_06256--XP_623445.1_APIME	1201
Cflo_06258--NP_001011570.1_APIME	474
Cflo_06260--XP_623620.2_APIME	747
Cflo_06262--XP_623721.2_APIME	638
Cflo_06263--XP_392158.3_APIME	283
Cflo_06264--XP_392158.3_APIME	2229
Cflo_06266--XP_001120424.1_APIME	4607
Cflo_06268--XP_001120316.1_APIME	1657
Cflo_06269--NA	1576
Cflo_06270--XP_001120490.1_APIME	7194
Cflo_06272--XP_392567.2_APIME	5345
Cflo_06273--XP_392567.2_APIME	301
Cflo_06274--XP_394084.3_APIME	6557
Cflo_06276--XP_396447.2_APIME	1145
Cflo_06277--XP_396448.1_APIME	2067
Cflo_06279--XP_001120100.1_APIME	2598
Cflo_06281--XP_393011.3_APIME	6569
Cflo_06282--XP_394670.2_APIME	1734
Cflo_06284--XP_393770.3_APIME	2226
Cflo_06288--XP_001121830.1_APIME	1212
Cflo_07644--XP_394949.2_APIME	5108
Cflo_07642--XP_001602944.1_NASVI	758
Cflo_07641--XP_394267.2_APIME	982
Cflo_07639--NA	227
Cflo_07638--XP_001120347.1_APIME	1328
Cflo_07636--NA	602
Cflo_07635--NA	1066
Cflo_07631--XP_001120304.1_APIME	410
Cflo_07629--XP_001120238.1_APIME	371
Cflo_07628--XP_393186.1_APIME	1577
Cflo_07626--NP_001011594.1_APIME	1202
Cflo_07625--XP_396400.2_APIME	2413
Cflo_07623--NA	568
Cflo_07621--XP_394166.3_APIME	1393
Cflo_07619--XP_394167.3_APIME	1185
Cflo_07617--XP_001120089.1_APIME	2971
Cflo_07614--XP_394655.2_APIME	2138
Cflo_07612--XP_395108.3_APIME	11964
Cflo_07609--XP_623573.1_APIME	525
Cflo_07610--NP_001035348.1_APIME	1288
Cflo_07611--XP_396522.2_APIME	3931
Cflo_07613--XP_001122176.1_APIME	679
Cflo_07615--XP_394656.3_APIME	2589
Cflo_07616--XP_001120269.1_APIME	480
Cflo_07618--NA	1513
Cflo_07620--XP_392122.3_APIME	1731
Cflo_07622--XP_624478.1_APIME	1637
Cflo_07624--XP_393188.2_APIME	1753
Cflo_07627--XP_396399.2_APIME	2269
Cflo_07630--XP_001119948.1_APIME	311
Cflo_07632--XP_001121111.1_APIME	683
Cflo_07633--NA	262
Cflo_07634--XP_001121151.1_APIME	674
Cflo_07637--XP_624180.2_APIME	2621
Cflo_07640--XP_624180.2_APIME	709
Cflo_07643--XP_392600.3_APIME	1976
Cflo_07409--XP_001120771.1_APIME	441
Cflo_07405--XP_394107.2_APIME	2904
Cflo_07403--XP_397009.3_APIME	2343
Cflo_07397--XP_392463.2_APIME	2066
Cflo_07394--XP_624010.2_APIME	2001
Cflo_07393--XP_624010.2_APIME	429
Cflo_07391--XP_394437.1_APIME	1011
Cflo_07389--XP_393835.1_APIME	1056
Cflo_07387--XP_624264.1_APIME	1039
Cflo_07385--XP_624306.2_APIME	728
Cflo_07382--XP_392400.1_APIME	943
Cflo_07380--XP_624710.1_APIME	795
Cflo_07375--NA	250
Cflo_07373--NA	242
Cflo_07378--NA	1868
Cflo_07381--XP_394614.1_APIME	1536
Cflo_07383--XP_392399.1_APIME	1445
Cflo_07384--XP_624334.2_APIME	1295
Cflo_07386--XP_001602678.1_NASVI	3011
Cflo_07388--XP_391919.1_APIME	561
Cflo_07390--XP_625253.1_APIME	494
Cflo_07392--NP_001035357.1_APIME	1457
Cflo_07395--XP_392956.2_APIME	1018
Cflo_07396--XP_001602191.1_NASVI	1042
Cflo_07398--XP_001120963.1_APIME	910
Cflo_07399--XP_001121736.1_APIME	3768
Cflo_07400--XP_396948.3_APIME	3853
Cflo_07401--XP_001121793.1_APIME	1210
Cflo_07402--XP_393677.2_APIME	1686
Cflo_07404--XP_001121883.1_APIME	283
Cflo_07406--XP_393674.2_APIME	1860
Cflo_07407--XP_393674.2_APIME	1502
Cflo_07408--XP_001121955.1_APIME	1395
Cflo_07026--XP_396261.2_APIME	589
Cflo_07021--NA	283
Cflo_07020--NA	341
Cflo_07019--XP_393976.2_APIME	1017
Cflo_07017--XP_393974.1_APIME	1515
Cflo_07005--XP_624166.1_APIME	729
Cflo_07004--XP_392879.1_APIME	835
Cflo_07003--XP_393062.3_APIME	1681
Cflo_07000--NA	491
Cflo_06999--XP_394005.2_APIME	1832
Cflo_06995--NA	335
Cflo_06993--XP_624861.1_APIME	1385
Cflo_06994--NP_001011619.1_APIME	1025
Cflo_06996--XP_001121480.1_APIME	949
Cflo_06997--XP_001121480.1_APIME	347
Cflo_06998--XP_394006.3_APIME	4369
Cflo_07001--XP_396261.2_APIME	2034
Cflo_07002--XP_001123126.1_APIME	534
Cflo_07006--BGIBMGA001989-PA_BOMMO	1149
Cflo_07008--XP_394847.3_APIME	1545
Cflo_07010--XP_392004.3_APIME	1630
Cflo_07011--XP_392004.3_APIME	1350
Cflo_07012--XP_392004.3_APIME	1612
Cflo_07013--XP_392004.3_APIME	1362
Cflo_07014--XP_392004.3_APIME	1648
Cflo_07015--XP_392004.3_APIME	1362
Cflo_07016--XP_392004.3_APIME	2685
Cflo_07018--XP_393975.3_APIME	5645
Cflo_07023--NA	207
Cflo_07024--XP_393977.3_APIME	2908
Cflo_07025--XP_001122478.1_APIME	1957
Cflo_07810--BGIBMGA011434-PA_BOMMO	382
Cflo_07808--XP_001122466.1_APIME	292
Cflo_07804--XP_001599971.1_NASVI	341
Cflo_07803--XP_001599999.1_NASVI	224
Cflo_07801--XP_393212.2_APIME	5020
Cflo_07800--NA	214
Cflo_07798--XP_395812.3_APIME	1059
Cflo_07796--XP_001602476.1_NASVI	2399
Cflo_07794--XP_393671.2_APIME	770
Cflo_07793--XP_391829.3_APIME	2071
Cflo_07792--XP_396885.3_APIME	1443
Cflo_07789--NA	169
Cflo_07788--XP_391830.2_APIME	1643
Cflo_07785--XP_391831.3_APIME	1442
Cflo_07786--BGIBMGA002642-PA_BOMMO	1232
Cflo_07787--BGIBMGA002642-PA_BOMMO	304
Cflo_07790--XP_393672.2_APIME	1513
Cflo_07791--FBpp0084582_DROME	1575
Cflo_07795--XP_393670.3_APIME	2066
Cflo_07797--XP_625037.1_APIME	3530
Cflo_07799--XP_391936.2_APIME	1246
Cflo_07802--XP_393211.3_APIME	1207
Cflo_07805--NA	972
Cflo_07806--XP_393112.2_APIME	1239
Cflo_07807--XP_393113.2_APIME	1498
Cflo_07809--XP_396242.2_APIME	2055
Cflo_07811--XP_396244.1_APIME	5409
Cflo_07812--XP_001122237.1_APIME	1406
Cflo_06140--XP_001121978.1_APIME	2469
Cflo_06138--XP_624006.2_APIME	3387
Cflo_06134--XP_001604877.1_NASVI	2212
Cflo_06132--XP_392249.1_APIME	365
Cflo_06130--XP_392248.3_APIME	1929
Cflo_06129--XP_624404.1_APIME	623
Cflo_06128--XP_392247.1_APIME	498
Cflo_06127--XP_394371.3_APIME	4023
Cflo_06126--XP_001123243.1_APIME	835
Cflo_06124--XP_391900.3_APIME	2529
Cflo_06122--NA	685
Cflo_06115--XP_001120856.1_APIME	1625
Cflo_06114--XP_623724.2_APIME	975
Cflo_06105--XP_624866.2_APIME	1451
Cflo_06103--XP_001121184.1_APIME	1560
Cflo_06104--XP_393381.2_APIME	627
Cflo_06106--NP_001011638.1_APIME	185
Cflo_06108--XP_623481.1_APIME	504
Cflo_06109--XP_624729.1_APIME	1451
Cflo_06121--XP_393790.3_APIME	690
Cflo_06123--XP_393790.3_APIME	2123
Cflo_06125--XP_625166.1_APIME	1220
Cflo_06131--XP_394372.2_APIME	1011
Cflo_06133--XP_394373.1_APIME	618
Cflo_06135--XP_001605415.1_NASVI	953
Cflo_06136--XP_392250.2_APIME	2815
Cflo_06137--XP_001120021.1_APIME	1502
Cflo_06139--XP_623968.2_APIME	2848
Cflo_06627--XP_395444.2_APIME	1489
Cflo_06625--NA	425
Cflo_06624--XP_391817.3_APIME	2072
Cflo_06623--NA	308
Cflo_06621--NA	349
Cflo_06620--XP_393711.2_APIME	991
Cflo_06619--XP_001121909.1_APIME	1500
Cflo_06617--XP_393710.2_APIME	959
Cflo_06616--XP_393709.3_APIME	1099
Cflo_06613--XP_623216.2_APIME	2224
Cflo_06612--XP_001122020.1_APIME	686
Cflo_06608--XP_623861.1_APIME	1047
Cflo_06607--XP_394721.3_APIME	765
Cflo_06606--NP_001011583.1_APIME	379
Cflo_06605--XP_001120077.1_APIME	367
Cflo_06610--XP_396202.3_APIME	1844
Cflo_06611--XP_396163.2_APIME	2815
Cflo_06614--FBpp0087348_DROME	3196
Cflo_06615--XP_393708.2_APIME	1403
Cflo_06618--XP_623396.1_APIME	959
Cflo_06622--NA	230
Cflo_06626--XP_393728.3_APIME	2926
Cflo_10796--XP_395188.2_APIME	1407
Cflo_10793--XP_624112.1_APIME	1484
Cflo_10792--XP_392959.3_APIME	2040
Cflo_10791--XP_001604311.1_NASVI	3562
Cflo_10789--XP_001120474.1_APIME	1440
Cflo_10788--XP_001121451.1_APIME	1446
Cflo_10785--XP_625081.1_APIME	2003
Cflo_10784--XP_393009.2_APIME	1298
Cflo_10782--NA	352
Cflo_10780--XP_393015.2_APIME	822
Cflo_10777--NA	994
Cflo_10775--XP_625230.2_APIME	1383
Cflo_10774--XP_395713.2_APIME	3619
Cflo_10776--XP_001122465.1_APIME	676
Cflo_10778--XP_625114.1_APIME	762
Cflo_10779--XP_625108.1_APIME	602
Cflo_10781--XP_001120192.1_APIME	582
Cflo_10783--XP_393008.3_APIME	2981
Cflo_10786--XP_625086.1_APIME	1313
Cflo_10787--XP_397181.1_APIME	2445
Cflo_10790--XP_624537.1_APIME	255
Cflo_10794--XP_623450.1_APIME	1443
Cflo_10795--XP_392704.2_APIME	1419
Cflo_10797--XP_392069.3_APIME	1853
Cflo_09648--XP_393066.2_APIME	681
Cflo_09646--XP_001120511.1_APIME	1596
Cflo_09645--XP_392632.3_APIME	7099
Cflo_09644--XP_001121496.1_APIME	381
Cflo_09642--XP_392132.1_APIME	1099
Cflo_09640--XP_001600196.1_NASVI	1029
Cflo_09636--XP_624964.1_APIME	702
Cflo_09635--XP_624977.1_APIME	706
Cflo_09632--XP_397161.3_APIME	3861
Cflo_09631--XP_001123355.1_APIME	2140
Cflo_09629--XP_001123359.1_APIME	3028
Cflo_09627--XP_392702.3_APIME	6131
Cflo_09625--FBpp0110437_DROME	268
Cflo_09624--XP_001605324.1_NASVI	1736
Cflo_09626--XP_623974.2_APIME	2181
Cflo_09628--FBpp0070317_DROME	738
Cflo_09630--XP_001123357.1_APIME	1058
Cflo_09637--XP_624964.1_APIME	702
Cflo_09638--NA	340
Cflo_09639--XP_393232.3_APIME	819
Cflo_09641--XP_393231.3_APIME	2136
Cflo_09643--XP_001606425.1_NASVI	1432
Cflo_09647--XP_392631.2_APIME	2355
Cflo_06313--XP_392426.2_APIME	516
Cflo_06310--NA	622
Cflo_06309--NA	239
Cflo_06306--XP_392426.2_APIME	213
Cflo_06305--NA	326
Cflo_06304--NA	383
Cflo_06303--XP_392426.2_APIME	2064
Cflo_06302--NA	430
Cflo_06299--FBpp0077583_DROME	2150
Cflo_06296--XP_393127.2_APIME	1003
Cflo_06295--XP_624813.2_APIME	761
Cflo_06294--XP_624813.2_APIME	731
Cflo_06293--XP_624813.2_APIME	767
Cflo_06290--XP_392558.2_APIME	3459
Cflo_06291--XP_394829.3_APIME	5513
Cflo_06292--FBpp0073497_DROME	1020
Cflo_06297--XP_623264.2_APIME	363
Cflo_06298--XP_623264.2_APIME	2461
Cflo_06300--NA	1552
Cflo_06307--NA	564
Cflo_06308--NA	352
Cflo_06314--NA	224
Cflo_10757--XP_392843.1_APIME	835
Cflo_10755--XP_001121491.1_APIME	802
Cflo_10753--XP_624347.1_APIME	606
Cflo_10751--NA	265
Cflo_10749--XP_395120.2_APIME	1602
Cflo_10747--XP_392874.3_APIME	5815
Cflo_10742--XP_394436.2_APIME	3159
Cflo_10740--XP_623568.1_APIME	544
Cflo_10738--XP_001121772.1_APIME	337
Cflo_10739--XP_001121745.1_APIME	2324
Cflo_10741--FBpp0075621_DROME	265
Cflo_10743--XP_394435.2_APIME	2235
Cflo_10744--XP_394434.2_APIME	596
Cflo_10745--XP_394434.2_APIME	2819
Cflo_10746--XP_623837.1_APIME	858
Cflo_10748--XP_395119.2_APIME	2153
Cflo_10750--XP_624809.2_APIME	1281
Cflo_10752--XP_624369.1_APIME	893
Cflo_10754--XP_625198.2_APIME	1669
Cflo_10756--XP_001121462.1_APIME	321
Cflo_03620--XP_391854.1_APIME	973
Cflo_03618--XP_391856.2_APIME	1658
Cflo_03615--XP_001120091.1_APIME	510
Cflo_03614--XP_396952.2_APIME	1202
Cflo_03612--XP_001119905.1_APIME	2409
Cflo_03609--NA	450
Cflo_03608--XP_395933.3_APIME	1524
Cflo_03602--XP_393721.3_APIME	3072
Cflo_03603--XP_001120531.1_APIME	1314
Cflo_03604--NA	420
Cflo_03605--XP_001120662.1_APIME	1018
Cflo_03607--XP_395932.2_APIME	1219
Cflo_03613--XP_396953.2_APIME	3302
Cflo_03616--XP_391857.2_APIME	3097
Cflo_03617--XP_393729.2_APIME	1641
Cflo_03619--XP_393723.2_APIME	598
Cflo_03621--XP_393722.3_APIME	1468
Cflo_03625--NP_852148.1_HUMAN	577
Cflo_10117--XP_624682.1_APIME	3231
Cflo_10116--XP_624662.1_APIME	564
Cflo_10115--XP_624662.1_APIME	606
Cflo_10114--XP_624682.1_APIME	605
Cflo_10110--XP_624557.1_APIME	1096
Cflo_10109--XP_001122877.1_APIME	982
Cflo_10104--XP_394264.2_APIME	1973
Cflo_10102--XP_001121164.1_APIME	1883
Cflo_10100--XP_625077.1_APIME	1234
Cflo_10101--XP_392635.3_APIME	1259
Cflo_10103--NA	178
Cflo_10105--XP_395629.2_APIME	1027
Cflo_10106--XP_623925.2_APIME	928
Cflo_10107--XP_395629.2_APIME	1039
Cflo_10108--XP_395629.2_APIME	863
Cflo_10111--XP_623925.2_APIME	1141
Cflo_10112--XP_623916.1_APIME	2687
Cflo_10113--XP_001122475.1_APIME	1840
Cflo_09807--XP_001606709.1_NASVI	803
Cflo_09806--XP_395247.3_APIME	1490
Cflo_09802--NA	3115
Cflo_09799--XP_001121068.1_APIME	1421
Cflo_09797--NA	908
Cflo_09796--XP_393365.3_APIME	558
Cflo_09795--NA	4385
Cflo_09794--XP_624117.2_APIME	1060
Cflo_09792--XP_624791.1_APIME	5321
Cflo_09791--XP_001120119.1_APIME	1354
Cflo_09790--XP_624810.2_APIME	2323
Cflo_09789--XP_624839.1_APIME	2528
Cflo_09793--XP_624777.2_APIME	1719
Cflo_09798--XP_001121113.1_APIME	277
Cflo_09800--XP_396062.2_APIME	3833
Cflo_09801--XP_393639.2_APIME	631
Cflo_09803--XP_393639.2_APIME	695
Cflo_09808--FBpp0080135_DROME	705
Cflo_08680--XP_393571.3_APIME	1983
Cflo_08678--XP_001121125.1_APIME	399
Cflo_08667--XP_001122563.1_APIME	1339
Cflo_08666--XP_625275.1_APIME	1746
Cflo_08664--NA	463
Cflo_08665--XP_396123.3_APIME	3638
Cflo_08668--XP_392917.3_APIME	2033
Cflo_08669--XP_623087.2_APIME	1576
Cflo_08671--XP_001121050.1_APIME	1160
Cflo_08672--XP_624613.1_APIME	810
Cflo_08673--XP_625013.1_APIME	800
Cflo_08674--XP_625013.1_APIME	396
Cflo_08675--XP_625002.2_APIME	2098
Cflo_08676--XP_394680.2_APIME	856
Cflo_08677--XP_392446.1_APIME	309
Cflo_08679--XP_001121084.1_APIME	918
Cflo_06724--XP_394217.1_APIME	3729
Cflo_06723--XP_396568.2_APIME	1278
Cflo_06720--XP_001606920.1_NASVI	975
Cflo_06719--XP_393269.3_APIME	1235
Cflo_06718--XP_625261.1_APIME	561
Cflo_06712--XP_001121380.1_APIME	1780
Cflo_06711--XP_396564.3_APIME	3616
Cflo_06709--XP_001119946.1_APIME	263
Cflo_06707--XP_393389.2_APIME	7092
Cflo_06706--NA	2354
Cflo_06710--XP_001121518.1_APIME	1575
Cflo_06715--XP_001606886.1_NASVI	635
Cflo_06716--XP_001121187.1_APIME	1119
Cflo_06721--XP_396566.2_APIME	777
Cflo_06726--XP_001120139.1_APIME	439
Cflo_06727--XP_392336.3_APIME	1029
Cflo_05258--XP_624003.1_APIME	1335
Cflo_05256--XP_392142.1_APIME	1506
Cflo_05249--XP_392140.2_APIME	3657
Cflo_05247--XP_392139.1_APIME	1520
Cflo_05246--XP_623676.2_APIME	1238
Cflo_05245--XP_392138.3_APIME	1005
Cflo_05248--XP_394206.1_APIME	1114
Cflo_05251--XP_001121146.1_APIME	1028
Cflo_05254--XP_001121063.1_APIME	356
Cflo_05255--XP_001121063.1_APIME	1001
Cflo_05257--XP_392649.2_APIME	732
Cflo_05259--XP_396985.2_APIME	3273
Cflo_05260--XP_623417.1_APIME	525
Cflo_05262--FBpp0288833_DROME	544
Cflo_05263--XP_393447.1_APIME	448
Cflo_05264--NA	411
Cflo_05195--XP_001122351.1_APIME	331
Cflo_05189--XP_394818.3_APIME	792
Cflo_05188--XP_394818.3_APIME	886
Cflo_05181--XP_001120177.1_APIME	533
Cflo_05178--XP_001122983.1_APIME	4311
Cflo_05176--XP_393492.2_APIME	375
Cflo_05177--XP_623321.1_APIME	1309
Cflo_05179--XP_394817.1_APIME	356
Cflo_05180--XP_392551.2_APIME	1810
Cflo_05182--XP_392552.3_APIME	1610
Cflo_05186--XP_392553.1_APIME	1063
Cflo_05187--XP_392554.3_APIME	1231
Cflo_05190--XP_001606719.1_NASVI	1791
Cflo_05192--NA	430
Cflo_05194--XP_001122343.1_APIME	2773
Cflo_08980--XP_001122156.1_APIME	1072
Cflo_08977--XP_392277.3_APIME	1567
Cflo_08974--XP_396380.2_APIME	417
Cflo_08971--XP_001122982.1_APIME	1994
Cflo_08969--XP_001120302.1_APIME	1510
Cflo_08968--XP_395756.3_APIME	1863
Cflo_08970--XP_001122987.1_APIME	1023
Cflo_08972--XP_624859.1_APIME	1049
Cflo_08973--XP_395373.2_APIME	2938
Cflo_08976--XP_396934.3_APIME	1387
Cflo_08978--XP_394412.3_APIME	1634
Cflo_08979--XP_392186.2_APIME	2032
Cflo_08981--XP_396298.2_APIME	1208
Cflo_08982--NA	919
Cflo_09664--XP_391823.1_APIME	324
Cflo_09663--NA	529
Cflo_09662--NA	230
Cflo_09658--XP_391824.2_APIME	2083
Cflo_09657--XP_393661.2_APIME	5877
Cflo_09654--XP_396333.2_APIME	3449
Cflo_09653--XP_393115.1_APIME	577
Cflo_09651--XP_392912.1_APIME	539
Cflo_09650--XP_001120701.1_APIME	4006
Cflo_09649--XP_001120665.1_APIME	238
Cflo_09652--XP_396249.2_APIME	1074
Cflo_09655--XP_396332.2_APIME	1682
Cflo_09656--XP_624328.1_APIME	1584
Cflo_09660--XP_395449.2_APIME	1588
Cflo_08883--XP_001120330.1_APIME	1815
Cflo_08882--XP_395723.2_APIME	2510
Cflo_08881--XP_624068.1_APIME	717
Cflo_08876--XP_392651.2_APIME	504
Cflo_08874--XP_001123160.1_APIME	1218
Cflo_08873--XP_001121303.1_APIME	440
Cflo_08875--NA	335
Cflo_08877--XP_395654.3_APIME	4160
Cflo_08878--XP_001120267.1_APIME	2139
Cflo_08880--XP_624095.1_APIME	950
Cflo_08884--XP_395183.2_APIME	1918
Cflo_08885--XP_395449.2_APIME	1618
Cflo_10016--XP_395653.2_APIME	1300
Cflo_10013--XP_623463.2_APIME	149
Cflo_10009--XP_001120148.1_APIME	745
Cflo_10006--XP_001120086.1_APIME	435
Cflo_10005--XP_001119962.1_APIME	1136
Cflo_10004--NA	692
Cflo_10001--XP_001123304.1_APIME	785
Cflo_10002--NP_001011636.1_APIME	397
Cflo_10008--XP_393518.2_APIME	386
Cflo_10010--XP_393517.1_APIME	1606
Cflo_10012--XP_397134.3_APIME	973
Cflo_10015--XP_395261.2_APIME	2094
Cflo_09763--XP_397436.3_APIME	1773
Cflo_09762--XP_397436.3_APIME	865
Cflo_09758--XP_395530.1_APIME	737
Cflo_09757--XP_001120728.1_APIME	250
Cflo_09755--XP_624324.2_APIME	731
Cflo_09752--XP_001120442.1_APIME	897
Cflo_09753--XP_001122716.1_APIME	647
Cflo_09754--XP_624585.2_APIME	511
Cflo_09756--XP_001120770.1_APIME	896
Cflo_09759--XP_623221.1_APIME	891
Cflo_09760--XP_397228.2_APIME	988
Cflo_09761--XP_393382.3_APIME	3504
Cflo_06555--XP_391965.1_APIME	1325
Cflo_06554--NA	618
Cflo_06553--XP_001120489.1_APIME	2214
Cflo_06550--NA	1482
Cflo_06547--XP_393915.3_APIME	991
Cflo_06542--XP_624640.1_APIME	366
Cflo_06541--XP_623057.1_APIME	1209
Cflo_06540--XP_623632.1_APIME	995
Cflo_06538--XP_624336.2_APIME	721
Cflo_06539--XP_623545.1_APIME	2236
Cflo_06551--XP_391967.3_APIME	3903
Cflo_06552--XP_391967.3_APIME	1528
Cflo_10862--XP_392325.1_APIME	2131
Cflo_10857--XP_393067.3_APIME	1642
Cflo_10855--XP_393561.2_APIME	1737
Cflo_10853--XP_001120274.1_APIME	1143
Cflo_10852--NP_001013377.1_APIME	3818
Cflo_10854--XP_392847.3_APIME	3153
Cflo_10856--XP_395913.2_APIME	2153
Cflo_10858--XP_624998.2_APIME	1280
Cflo_10859--XP_001122278.1_APIME	524
Cflo_10860--XP_394484.1_APIME	416
Cflo_10861--XP_394484.1_APIME	644
Cflo_08967--XP_391835.3_APIME	1343
Cflo_08959--XP_393848.3_APIME	5516
Cflo_08956--NA	627
Cflo_08957--NP_001013758.1_HUMAN	3026
Cflo_08958--XP_001607439.1_NASVI	1896
Cflo_08960--XP_001120974.1_APIME	724
Cflo_08961--XP_624258.2_APIME	2234
Cflo_08962--XP_393656.2_APIME	1124
Cflo_08963--XP_393681.2_APIME	2645
Cflo_08964--XP_393680.2_APIME	1570
Cflo_05206--XP_394526.2_APIME	10967
Cflo_05199--XP_001122844.1_APIME	927
Cflo_05198--XP_001122858.1_APIME	469
Cflo_05196--XP_396444.2_APIME	461
Cflo_05202--XP_396444.2_APIME	1032
Cflo_05203--XP_394522.2_APIME	1294
Cflo_05205--XP_394525.3_APIME	2534
Cflo_05208--XP_394527.2_APIME	534
Cflo_09194--XP_395041.3_APIME	627
Cflo_09189--XP_396009.2_APIME	641
Cflo_09188--XP_625218.2_APIME	2843
Cflo_09185--XP_392068.2_APIME	1734
Cflo_09190--XP_624506.1_APIME	877
Cflo_09191--XP_395040.3_APIME	351
Cflo_09192--NA	193
Cflo_09193--XP_395040.3_APIME	4725
Cflo_09195--XP_395991.2_APIME	1055
Cflo_11605--XP_625003.1_APIME	1012
Cflo_11602--XP_396537.3_APIME	2762
Cflo_11598--XP_395879.3_APIME	7917
Cflo_11597--XP_624691.1_APIME	938
Cflo_11599--XP_001120778.1_APIME	828
Cflo_11600--XP_396547.3_APIME	3196
